^2022^|^01^|^450491^|^089^|^01^|^WA^|^3676^|^EBA^|^01^|^55^|^1^|^994^|^002^|^EL^|^521111^|^133^|^A^|^0^|^0^|^^|^0^|^^|^^|^^|^1^|^Biaya Kudapan Pejabat Eselon II^|^0^|^^|^0^|^^|^0^|^^|^0^|^^|^1^|^Paket^|^25000000^|^25000000^|^^|^0^|^0^|^0^|^^|^0^|^0^|^0^|^0^|^^|^^|^^|^0^|^0^|^^|^^|^^|^0^|^750000^|^1250000^|^1750000^|^2000000^|^2000000^|^2250000^|^2500000^|^2500000^|^2500000^|^2500000^|^2500000^|^2500000^|^0^|^^|^0^|^^|^^|^1^|^0^|^00^|^^|^^|^^|^^
^2022^|^01^|^450491^|^089^|^01^|^WA^|^3676^|^EBA^|^01^|^55^|^1^|^994^|^002^|^EL^|^523121^|^133^|^A^|^0^|^0^|^^|^0^|^^|^^|^^|^1^|^Biaya Pemeliharaan dan Operasional Kendaraan Dinas Pejabat Eselon II (D.K.I.  Jakarta)^|^0^|^^|^0^|^^|^0^|^^|^0^|^^|^1^|^UNIT^|^36700000^|^36700000^|^^|^0^|^0^|^0^|^^|^0^|^0^|^0^|^0^|^^|^^|^^|^0^|^0^|^^|^^|^^|^0^|^1101000^|^1835000^|^2569000^|^2936000^|^2936000^|^3303000^|^3670000^|^3670000^|^3670000^|^3670000^|^3670000^|^3670000^|^0^|^^|^0^|^^|^^|^1^|^0^|^00^|^^|^^|^^|^^
^2022^|^01^|^450491^|^089^|^01^|^WA^|^3676^|^EBA^|^01^|^55^|^1^|^994^|^002^|^FA^|^524111^|^133^|^A^|^0^|^0^|^^|^0^|^01^|^^|^1^|^1^|^Perencanaan dan Evaluasi ^|^0^|^^|^0^|^^|^0^|^^|^0^|^^|^0^|^^|^0^|^0^|^^|^0^|^0^|^0^|^^|^0^|^0^|^0^|^0^|^^|^^|^^|^0^|^0^|^^|^^|^^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^^|^0^|^^|^^|^1^|^0^|^00^|^^|^^|^^|^^
^2022^|^01^|^450491^|^089^|^01^|^WA^|^3676^|^EBA^|^01^|^55^|^1^|^994^|^002^|^FA^|^524111^|^133^|^A^|^0^|^0^|^^|^0^|^01^|^^|^^|^2^|^Biaya Perjalanan Dinas - Kegiatan Perencanaan dan Evaluasi RKT Deputi 4^|^0^|^^|^0^|^^|^0^|^^|^0^|^^|^1^|^KEG^|^31818000^|^31818000^|^^|^0^|^0^|^0^|^^|^0^|^0^|^0^|^0^|^^|^^|^^|^0^|^0^|^^|^^|^^|^0^|^954540^|^1590900^|^2227260^|^2545440^|^2545440^|^2863620^|^3181800^|^3181800^|^3181800^|^3181800^|^3181800^|^3181800^|^0^|^^|^0^|^^|^^|^1^|^0^|^00^|^^|^^|^^|^^
^2022^|^01^|^450491^|^089^|^01^|^WA^|^3676^|^EBA^|^01^|^55^|^1^|^994^|^002^|^FB^|^522131^|^133^|^A^|^0^|^0^|^^|^0^|^^|^^|^^|^1^|^Surveilance Audit ISO 9001 - 2008^|^0^|^^|^0^|^^|^0^|^^|^0^|^^|^2^|^PAKET^|^50000000^|^100000000^|^^|^0^|^0^|^0^|^^|^0^|^0^|^0^|^0^|^^|^^|^^|^0^|^0^|^^|^^|^^|^0^|^3000000^|^5000000^|^7000000^|^8000000^|^8000000^|^9000000^|^10000000^|^10000000^|^10000000^|^10000000^|^10000000^|^10000000^|^0^|^^|^0^|^^|^^|^1^|^0^|^00^|^^|^^|^^|^^
^2022^|^01^|^450491^|^089^|^01^|^WA^|^3676^|^EBA^|^01^|^55^|^1^|^994^|^002^|^FB^|^524111^|^133^|^A^|^0^|^0^|^^|^0^|^01^|^^|^1^|^1^|^Penyusunan dan Revisi Anggaran ^|^0^|^^|^0^|^^|^0^|^^|^0^|^^|^0^|^^|^0^|^0^|^^|^0^|^0^|^0^|^^|^0^|^0^|^0^|^0^|^^|^^|^^|^0^|^0^|^^|^^|^^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^^|^0^|^^|^^|^1^|^0^|^00^|^^|^^|^^|^^
^2022^|^01^|^450491^|^089^|^01^|^WA^|^3676^|^EBA^|^01^|^55^|^1^|^994^|^002^|^FB^|^524111^|^133^|^A^|^0^|^0^|^^|^0^|^01^|^^|^^|^2^|^Penyusunan Pagu Anggaran, Pagu Definitif  dan Indikatif RKA/KL 2023 dan Revisi Anggaran Tahun 2022^|^0^|^^|^0^|^^|^0^|^^|^0^|^^|^1^|^KEG^|^44668000^|^44668000^|^^|^0^|^0^|^0^|^^|^0^|^0^|^0^|^0^|^^|^^|^^|^0^|^0^|^^|^^|^^|^0^|^1340040^|^2233400^|^3126760^|^3573440^|^3573440^|^4020120^|^4466800^|^4466800^|^4466800^|^4466800^|^4466800^|^4466800^|^0^|^^|^0^|^^|^^|^1^|^0^|^00^|^^|^^|^^|^^
^2022^|^01^|^450491^|^089^|^01^|^WA^|^3676^|^EBA^|^01^|^55^|^1^|^994^|^002^|^FB^|^524111^|^133^|^A^|^0^|^0^|^^|^0^|^02^|^^|^1^|^3^|^Rekonsiliasi Payklik^|^0^|^^|^0^|^^|^0^|^^|^0^|^^|^0^|^^|^0^|^0^|^^|^0^|^0^|^0^|^^|^0^|^0^|^0^|^0^|^^|^^|^^|^0^|^0^|^^|^^|^^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^^|^0^|^^|^^|^1^|^0^|^00^|^^|^^|^^|^^
^2022^|^01^|^450491^|^089^|^01^|^WA^|^3676^|^EBA^|^01^|^55^|^1^|^994^|^002^|^FB^|^524111^|^133^|^A^|^0^|^0^|^^|^0^|^02^|^^|^^|^4^|^Rekonsiliasi Triwulan I, II, III PAYKLIK ^|^0^|^^|^0^|^^|^0^|^^|^0^|^^|^1^|^KEG^|^44668000^|^44668000^|^^|^0^|^0^|^0^|^^|^0^|^0^|^0^|^0^|^^|^^|^^|^0^|^0^|^^|^^|^^|^0^|^1340040^|^2233400^|^3126760^|^3573440^|^3573440^|^4020120^|^4466800^|^4466800^|^4466800^|^4466800^|^4466800^|^4466800^|^0^|^^|^0^|^^|^^|^1^|^0^|^00^|^^|^^|^^|^^
^2022^|^01^|^450491^|^089^|^01^|^WA^|^3676^|^EBA^|^01^|^55^|^1^|^994^|^002^|^FB^|^524111^|^133^|^A^|^0^|^0^|^^|^0^|^03^|^^|^1^|^5^|^Penyusunan Laporan Realisasi Anggaran^|^0^|^^|^0^|^^|^0^|^^|^0^|^^|^0^|^^|^0^|^0^|^^|^0^|^0^|^0^|^^|^0^|^0^|^0^|^0^|^^|^^|^^|^0^|^0^|^^|^^|^^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^^|^0^|^^|^^|^1^|^0^|^00^|^^|^^|^^|^^
^2022^|^01^|^450491^|^089^|^01^|^WA^|^3676^|^EBA^|^01^|^55^|^1^|^994^|^002^|^FB^|^524111^|^133^|^A^|^0^|^0^|^^|^0^|^03^|^^|^^|^6^|^Penyusunan Laporan  Rekonsiliasi  Realisasi Anggaran dengan Aplikasi BSMART Tahun 2023^|^0^|^^|^0^|^^|^0^|^^|^0^|^^|^1^|^KEG^|^89336000^|^89336000^|^^|^0^|^0^|^0^|^^|^0^|^0^|^0^|^0^|^^|^^|^^|^0^|^0^|^^|^^|^^|^0^|^2680080^|^4466800^|^6253520^|^7146880^|^7146880^|^8040240^|^8933600^|^8933600^|^8933600^|^8933600^|^8933600^|^8933600^|^0^|^^|^0^|^^|^^|^1^|^0^|^00^|^^|^^|^^|^^
^2022^|^01^|^450491^|^089^|^01^|^WA^|^3676^|^EBA^|^01^|^55^|^1^|^994^|^002^|^FC^|^524111^|^133^|^A^|^0^|^0^|^^|^0^|^01^|^^|^1^|^1^|^Evaluasi dan Rekonsiliasi^|^0^|^^|^0^|^^|^0^|^^|^0^|^^|^0^|^^|^0^|^0^|^^|^0^|^0^|^0^|^^|^0^|^0^|^0^|^0^|^^|^^|^^|^0^|^0^|^^|^^|^^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^^|^0^|^^|^^|^1^|^0^|^00^|^^|^^|^^|^^
^2022^|^01^|^450491^|^089^|^01^|^WA^|^3676^|^EBA^|^01^|^55^|^1^|^994^|^002^|^FC^|^524111^|^133^|^A^|^0^|^0^|^^|^0^|^01^|^^|^^|^2^|^Evaluasi, rekonsiliasi dan pemutakhiran data kepegawaian serta penyusunan SKP dan KP 4 ^|^0^|^^|^0^|^^|^0^|^^|^0^|^^|^1^|^KEG^|^10980000^|^10980000^|^^|^0^|^0^|^0^|^^|^0^|^0^|^0^|^0^|^^|^^|^^|^0^|^0^|^^|^^|^^|^0^|^329400^|^549000^|^768600^|^878400^|^878400^|^988200^|^1098000^|^1098000^|^1098000^|^1098000^|^1098000^|^1098000^|^0^|^^|^0^|^^|^^|^1^|^0^|^00^|^^|^^|^^|^^
^2022^|^01^|^450491^|^089^|^01^|^WA^|^3676^|^EBA^|^01^|^55^|^1^|^994^|^002^|^FC^|^524111^|^133^|^A^|^0^|^0^|^^|^0^|^02^|^^|^1^|^3^|^Monitoring dan Penilaian DUPAK^|^0^|^^|^0^|^^|^0^|^^|^0^|^^|^0^|^^|^0^|^0^|^^|^0^|^0^|^0^|^^|^0^|^0^|^0^|^0^|^^|^^|^^|^0^|^0^|^^|^^|^^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^^|^0^|^^|^^|^1^|^0^|^00^|^^|^^|^^|^^
^2022^|^01^|^450491^|^089^|^01^|^WA^|^3676^|^EBA^|^01^|^55^|^1^|^994^|^002^|^FC^|^524111^|^133^|^A^|^0^|^0^|^^|^0^|^02^|^^|^^|^4^|^Monitoring dan Penilaian DUPAK PFA Deputi 4^|^0^|^^|^0^|^^|^0^|^^|^0^|^^|^1^|^KEG^|^102480000^|^102480000^|^^|^0^|^0^|^0^|^^|^0^|^0^|^0^|^0^|^^|^^|^^|^0^|^0^|^^|^^|^^|^0^|^3074400^|^5124000^|^7173600^|^8198400^|^8198400^|^9223200^|^10248000^|^10248000^|^10248000^|^10248000^|^10248000^|^10248000^|^0^|^^|^0^|^^|^^|^1^|^0^|^00^|^^|^^|^^|^^
^2022^|^01^|^450491^|^089^|^01^|^WA^|^3676^|^EBA^|^01^|^55^|^1^|^994^|^002^|^FC^|^524111^|^133^|^A^|^0^|^0^|^^|^0^|^03^|^^|^1^|^5^|^Forum Ketatausahaan^|^0^|^^|^0^|^^|^0^|^^|^0^|^^|^0^|^^|^0^|^0^|^^|^0^|^0^|^0^|^^|^0^|^0^|^0^|^0^|^^|^^|^^|^0^|^0^|^^|^^|^^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^^|^0^|^^|^^|^1^|^0^|^00^|^^|^^|^^|^^
^2022^|^01^|^450491^|^089^|^01^|^WA^|^3676^|^EBA^|^01^|^55^|^1^|^994^|^002^|^FC^|^524111^|^133^|^A^|^0^|^0^|^^|^0^|^03^|^^|^^|^6^|^Forum Ketatausahaan Deputi 4^|^0^|^^|^0^|^^|^0^|^^|^0^|^^|^1^|^KEG^|^124520000^|^124520000^|^^|^0^|^0^|^0^|^^|^0^|^0^|^0^|^0^|^^|^^|^^|^0^|^0^|^^|^^|^^|^0^|^3735600^|^6226000^|^8716400^|^9961600^|^9961600^|^11206800^|^12452000^|^12452000^|^12452000^|^12452000^|^12452000^|^12452000^|^0^|^^|^0^|^^|^^|^1^|^0^|^00^|^^|^^|^^|^^
^2022^|^01^|^450491^|^089^|^01^|^WA^|^3676^|^EBA^|^01^|^55^|^1^|^994^|^002^|^FD^|^524111^|^133^|^A^|^0^|^0^|^^|^0^|^01^|^^|^1^|^1^|^Forum-forum Komunikasi dan Informasi^|^0^|^^|^0^|^^|^0^|^^|^0^|^^|^0^|^^|^0^|^0^|^^|^0^|^0^|^0^|^^|^0^|^0^|^0^|^0^|^^|^^|^^|^0^|^0^|^^|^^|^^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^^|^0^|^^|^^|^1^|^0^|^00^|^^|^^|^^|^^
^2022^|^01^|^450491^|^089^|^01^|^WA^|^3676^|^EBA^|^01^|^55^|^1^|^994^|^002^|^FD^|^524111^|^133^|^A^|^0^|^0^|^^|^0^|^01^|^^|^^|^2^|^Pembinaan dan Pengelolaan Layanan Kehumasan^|^0^|^^|^0^|^^|^0^|^^|^0^|^^|^1^|^KEG^|^11488000^|^11488000^|^^|^0^|^0^|^0^|^^|^0^|^0^|^0^|^0^|^^|^^|^^|^0^|^0^|^^|^^|^^|^0^|^344640^|^574400^|^804160^|^919040^|^919040^|^1033920^|^1148800^|^1148800^|^1148800^|^1148800^|^1148800^|^1148800^|^0^|^^|^0^|^^|^^|^1^|^0^|^00^|^^|^^|^^|^^
^2022^|^01^|^450491^|^089^|^01^|^WA^|^3676^|^EBA^|^01^|^55^|^1^|^994^|^002^|^FE^|^521111^|^133^|^A^|^0^|^0^|^^|^0^|^^|^^|^^|^1^|^Belanja Bahan - Biaya Cetak, Penggandaan dan ATK^|^0^|^^|^0^|^^|^0^|^^|^0^|^^|^2^|^PAKET^|^2500000^|^5000000^|^^|^0^|^0^|^0^|^^|^0^|^0^|^0^|^0^|^^|^^|^^|^0^|^0^|^^|^^|^^|^0^|^150000^|^250000^|^350000^|^400000^|^400000^|^450000^|^500000^|^500000^|^500000^|^500000^|^500000^|^500000^|^0^|^^|^0^|^^|^^|^1^|^0^|^00^|^^|^^|^^|^^
^2022^|^01^|^450491^|^089^|^01^|^WA^|^3676^|^EBA^|^01^|^55^|^1^|^994^|^002^|^FE^|^521111^|^133^|^A^|^0^|^0^|^^|^0^|^^|^^|^^|^2^|^Makan Rapat Biasa D.K.I.  JAKARTA^|^0^|^^|^0^|^^|^0^|^^|^0^|^^|^2000^|^OK^|^48000^|^96000000^|^^|^0^|^0^|^0^|^^|^0^|^0^|^0^|^0^|^^|^^|^^|^0^|^0^|^^|^^|^^|^0^|^2880000^|^4800000^|^6720000^|^7680000^|^7680000^|^8640000^|^9600000^|^9600000^|^9600000^|^9600000^|^9600000^|^9600000^|^0^|^^|^0^|^^|^^|^1^|^0^|^00^|^^|^^|^^|^^
^2022^|^01^|^450491^|^089^|^01^|^WA^|^3676^|^EBA^|^01^|^55^|^1^|^994^|^002^|^FE^|^521111^|^133^|^A^|^0^|^0^|^^|^0^|^^|^^|^^|^3^|^Snack Rapat Biasa D.K.I.  JAKARTA^|^0^|^^|^0^|^^|^0^|^^|^0^|^^|^2000^|^OK^|^22000^|^44000000^|^^|^0^|^0^|^0^|^^|^0^|^0^|^0^|^0^|^^|^^|^^|^0^|^0^|^^|^^|^^|^0^|^1320000^|^2200000^|^3080000^|^3520000^|^3520000^|^3960000^|^4400000^|^4400000^|^4400000^|^4400000^|^4400000^|^4400000^|^0^|^^|^0^|^^|^^|^1^|^0^|^00^|^^|^^|^^|^^
^2022^|^01^|^450491^|^089^|^01^|^WA^|^3676^|^EBA^|^01^|^55^|^1^|^994^|^002^|^FE^|^521131^|^133^|^A^|^0^|^0^|^^|^0^|^^|^^|^^|^1^|^Lisensi Video Conference dan Paket Data^|^0^|^^|^0^|^^|^0^|^^|^0^|^^|^12^|^PAKET^|^300000^|^3600000^|^^|^0^|^0^|^0^|^^|^0^|^0^|^0^|^0^|^^|^^|^^|^0^|^0^|^^|^^|^^|^0^|^108000^|^180000^|^252000^|^288000^|^288000^|^324000^|^360000^|^360000^|^360000^|^360000^|^360000^|^360000^|^0^|^^|^0^|^^|^^|^1^|^0^|^00^|^^|^^|^^|^^
^2022^|^01^|^450491^|^089^|^01^|^WA^|^3676^|^EBA^|^01^|^55^|^1^|^994^|^002^|^FE^|^522151^|^133^|^A^|^0^|^0^|^^|^0^|^^|^^|^^|^1^|^Honorarium Narasumber (Pejabat Eselon I)^|^0^|^^|^0^|^^|^0^|^^|^0^|^^|^16^|^OJ^|^1400000^|^22400000^|^^|^0^|^0^|^0^|^^|^0^|^0^|^0^|^0^|^^|^^|^^|^0^|^0^|^^|^^|^^|^0^|^672000^|^1120000^|^1568000^|^1792000^|^1792000^|^2016000^|^2240000^|^2240000^|^2240000^|^2240000^|^2240000^|^2240000^|^0^|^^|^0^|^^|^^|^1^|^0^|^00^|^^|^^|^^|^^
^2022^|^01^|^450491^|^089^|^01^|^WA^|^3676^|^EBA^|^01^|^55^|^1^|^994^|^002^|^FE^|^522151^|^133^|^A^|^0^|^0^|^^|^0^|^^|^^|^^|^2^|^Honorarium Narasumber (Pejabat Eselon II)^|^0^|^^|^0^|^^|^0^|^^|^0^|^^|^12^|^OJ^|^1000000^|^12000000^|^^|^0^|^0^|^0^|^^|^0^|^0^|^0^|^0^|^^|^^|^^|^0^|^0^|^^|^^|^^|^0^|^360000^|^600000^|^840000^|^960000^|^960000^|^1080000^|^1200000^|^1200000^|^1200000^|^1200000^|^1200000^|^1200000^|^0^|^^|^0^|^^|^^|^1^|^0^|^00^|^^|^^|^^|^^
^2022^|^01^|^450491^|^089^|^01^|^WA^|^3676^|^EBA^|^01^|^55^|^1^|^994^|^002^|^FE^|^522151^|^133^|^A^|^0^|^0^|^^|^0^|^^|^^|^^|^3^|^Honorarium Narasumber (Pejabat Eselon III)^|^0^|^^|^0^|^^|^0^|^^|^0^|^^|^8^|^OJ^|^900000^|^7200000^|^^|^0^|^0^|^0^|^^|^0^|^0^|^0^|^0^|^^|^^|^^|^0^|^0^|^^|^^|^^|^0^|^216000^|^360000^|^504000^|^576000^|^576000^|^648000^|^720000^|^720000^|^720000^|^720000^|^720000^|^720000^|^0^|^^|^0^|^^|^^|^1^|^0^|^00^|^^|^^|^^|^^
^2022^|^01^|^450491^|^089^|^01^|^WA^|^3676^|^EBA^|^01^|^55^|^1^|^994^|^002^|^FE^|^522151^|^133^|^A^|^0^|^0^|^^|^0^|^^|^^|^^|^4^|^Honorarium Moderator^|^0^|^^|^0^|^^|^0^|^^|^0^|^^|^12^|^ORKAL^|^700000^|^8400000^|^^|^0^|^0^|^0^|^^|^0^|^0^|^0^|^0^|^^|^^|^^|^0^|^0^|^^|^^|^^|^0^|^252000^|^420000^|^588000^|^672000^|^672000^|^756000^|^840000^|^840000^|^840000^|^840000^|^840000^|^840000^|^0^|^^|^0^|^^|^^|^1^|^0^|^00^|^^|^^|^^|^^
^2022^|^01^|^450491^|^089^|^01^|^WA^|^3676^|^EBA^|^01^|^55^|^1^|^994^|^002^|^FE^|^524119^|^133^|^A^|^0^|^0^|^^|^0^|^01^|^^|^1^|^1^|^Rapat Kerja Deputi Bidang Akuntan Negara^|^0^|^^|^0^|^^|^0^|^^|^0^|^^|^0^|^^|^0^|^0^|^^|^0^|^0^|^0^|^^|^0^|^0^|^0^|^0^|^^|^^|^^|^0^|^0^|^^|^^|^^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^^|^0^|^^|^^|^1^|^0^|^00^|^^|^^|^^|^^
^2022^|^01^|^450491^|^089^|^01^|^WA^|^3676^|^EBA^|^01^|^55^|^1^|^994^|^002^|^FE^|^524119^|^133^|^A^|^0^|^0^|^^|^0^|^01^|^^|^^|^2^|^Rapat Kerja Deputi Bidang Akuntan Negara dan Bidang Akuntan Negara Perwakilan BPKP^|^0^|^^|^0^|^^|^0^|^^|^0^|^^|^1^|^KEG^|^50554000^|^50554000^|^^|^0^|^0^|^0^|^^|^0^|^0^|^0^|^0^|^^|^^|^^|^0^|^0^|^^|^^|^^|^0^|^1516620^|^2527700^|^3538780^|^4044320^|^4044320^|^4549860^|^5055400^|^5055400^|^5055400^|^5055400^|^5055400^|^5055400^|^0^|^^|^0^|^^|^^|^1^|^0^|^00^|^^|^^|^^|^^
^2022^|^01^|^450491^|^089^|^01^|^WA^|^3676^|^EBA^|^01^|^55^|^1^|^994^|^002^|^FF^|^521219^|^133^|^A^|^0^|^0^|^^|^0^|^01^|^^|^1^|^1^|^Biaya Pelatihan dan Sertifikasi^|^0^|^^|^0^|^^|^0^|^^|^0^|^^|^0^|^^|^0^|^0^|^^|^0^|^0^|^0^|^^|^0^|^0^|^0^|^0^|^^|^^|^^|^0^|^0^|^^|^^|^^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^^|^0^|^^|^^|^1^|^0^|^00^|^^|^^|^^|^^
^2022^|^01^|^450491^|^089^|^01^|^WA^|^3676^|^EBA^|^01^|^55^|^1^|^994^|^002^|^FF^|^521219^|^133^|^A^|^0^|^0^|^^|^0^|^01^|^^|^^|^2^|^Pelatihan dan Sertifikasi Microsoft Excel^|^0^|^^|^0^|^^|^0^|^^|^0^|^^|^20^|^PAKET^|^1500000^|^30000000^|^^|^0^|^0^|^0^|^^|^0^|^0^|^0^|^0^|^^|^^|^^|^0^|^0^|^^|^^|^^|^0^|^900000^|^1500000^|^2100000^|^2400000^|^2400000^|^2700000^|^3000000^|^3000000^|^3000000^|^3000000^|^3000000^|^3000000^|^0^|^^|^0^|^^|^^|^1^|^0^|^00^|^^|^^|^^|^^
^2022^|^01^|^450491^|^089^|^01^|^WA^|^3676^|^EBA^|^01^|^55^|^1^|^994^|^002^|^FG^|^521111^|^133^|^A^|^0^|^0^|^^|^0^|^^|^^|^^|^1^|^Biaya Cetak, Pembuatan Pamflet, Banner, Penggandaan dan ATK^|^0^|^^|^0^|^^|^0^|^^|^0^|^^|^2^|^PAKET^|^5000000^|^10000000^|^^|^0^|^0^|^0^|^^|^0^|^0^|^0^|^0^|^^|^^|^^|^0^|^0^|^^|^^|^^|^0^|^300000^|^500000^|^700000^|^800000^|^800000^|^900000^|^1000000^|^1000000^|^1000000^|^1000000^|^1000000^|^1000000^|^0^|^^|^0^|^^|^^|^1^|^0^|^00^|^^|^^|^^|^^
^2022^|^01^|^450491^|^089^|^01^|^WA^|^3676^|^EBA^|^01^|^55^|^1^|^994^|^002^|^FG^|^524111^|^133^|^A^|^0^|^0^|^^|^0^|^01^|^^|^1^|^1^|^Penyelenggaraan RB Deputi 4^|^0^|^^|^0^|^^|^0^|^^|^0^|^^|^0^|^^|^0^|^0^|^^|^0^|^0^|^0^|^^|^0^|^0^|^0^|^0^|^^|^^|^^|^0^|^0^|^^|^^|^^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^^|^0^|^^|^^|^1^|^0^|^00^|^^|^^|^^|^^
^2022^|^01^|^450491^|^089^|^01^|^WA^|^3676^|^EBA^|^01^|^55^|^1^|^994^|^002^|^FG^|^524111^|^133^|^A^|^0^|^0^|^^|^0^|^01^|^^|^^|^2^|^Penilaian Mandiri RB dan ZI Per Semester dan  Monitoring dan Evaluasi per Triwulan^|^0^|^^|^0^|^^|^0^|^^|^0^|^^|^1^|^KEG^|^30380000^|^30380000^|^^|^0^|^0^|^0^|^^|^0^|^0^|^0^|^0^|^^|^^|^^|^0^|^0^|^^|^^|^^|^0^|^911400^|^1519000^|^2126600^|^2430400^|^2430400^|^2734200^|^3038000^|^3038000^|^3038000^|^3038000^|^3038000^|^3038000^|^0^|^^|^0^|^^|^^|^1^|^0^|^00^|^^|^^|^^|^^
^2022^|^01^|^450491^|^089^|^01^|^WA^|^3676^|^EBA^|^01^|^55^|^1^|^994^|^002^|^FG^|^524111^|^133^|^A^|^0^|^0^|^^|^0^|^02^|^^|^1^|^3^|^Penyelenggaraan SPIP Deputi 4^|^0^|^^|^0^|^^|^0^|^^|^0^|^^|^0^|^^|^0^|^0^|^^|^0^|^0^|^0^|^^|^0^|^0^|^0^|^0^|^^|^^|^^|^0^|^0^|^^|^^|^^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^^|^0^|^^|^^|^1^|^0^|^00^|^^|^^|^^|^^
^2022^|^01^|^450491^|^089^|^01^|^WA^|^3676^|^EBA^|^01^|^55^|^1^|^994^|^002^|^FG^|^524111^|^133^|^A^|^0^|^0^|^^|^0^|^02^|^^|^^|^4^|^Monitoring dan Evaluasi Efektifitas Pelaksanaan SPIP di lingkungan Deputi 4 Per Triwulan^|^0^|^^|^0^|^^|^0^|^^|^0^|^^|^1^|^KEG^|^30380000^|^30380000^|^^|^0^|^0^|^0^|^^|^0^|^0^|^0^|^0^|^^|^^|^^|^0^|^0^|^^|^^|^^|^0^|^911400^|^1519000^|^2126600^|^2430400^|^2430400^|^2734200^|^3038000^|^3038000^|^3038000^|^3038000^|^3038000^|^3038000^|^0^|^^|^0^|^^|^^|^1^|^0^|^00^|^^|^^|^^|^^
^2022^|^01^|^450491^|^089^|^01^|^WA^|^3676^|^EBA^|^01^|^55^|^1^|^994^|^002^|^FH^|^524111^|^133^|^A^|^0^|^0^|^^|^0^|^01^|^^|^1^|^1^|^Pembinaan Perwakilan Binaan^|^0^|^^|^0^|^^|^0^|^^|^0^|^^|^0^|^^|^0^|^0^|^^|^0^|^0^|^0^|^^|^0^|^0^|^0^|^0^|^^|^^|^^|^0^|^0^|^^|^^|^^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^0^|^^|^0^|^^|^^|^1^|^0^|^00^|^^|^^|^^|^^
^2022^|^01^|^450491^|^089^|^01^|^WA^|^3676^|^EBA^|^01^|^55^|^1^|^994^|^002^|^FH^|^524111^|^133^|^A^|^0^|^0^|^^|^0^|^01^|^^|^^|^2^|^Pembinaan Perwakilan Sumatera Utara^|^0^|^^|^0^|^^|^0^|^^|^0^|^^|^1^|^KEG^|^31766000^|^31766000^|^^|^0^|^0^|^0^|^^|^0^|^0^|^0^|^0^|^^|^^|^^|^0^|^0^|^^|^^|^^|^0^|^952980^|^1588300^|^2223620^|^2541280^|^2541280^|^2858940^|^3176600^|^3176600^|^3176600^|^3176600^|^3176600^|^3176600^|^0^|^^|^0^|^^|^^|^1^|^0^|^00^|^^|^^|^^|^^
^2022^|^01^|^450491^|^089^|^01^|^WA^|^3676^|^EBA^|^01^|^55^|^1^|^994^|^002^|^FH^|^524111^|^133^|^A^|^0^|^0^|^^|^0^|^01^|^^|^^|^3^|^Pembinaan Perwakilan Kalimantan tengah^|^0^|^^|^0^|^^|^0^|^^|^0^|^^|^1^|^KEG^|^30750000^|^30750000^|^^|^0^|^0^|^0^|^^|^0^|^0^|^0^|^0^|^^|^^|^^|^0^|^0^|^^|^^|^^|^0^|^922500^|^1537500^|^2152500^|^2460000^|^2460000^|^2767500^|^3075000^|^3075000^|^3075000^|^3075000^|^3075000^|^3075000^|^0^|^^|^0^|^^|^^|^1^|^0^|^00^|^^|^^|^^|^^
^2022^|^01^|^450491^|^089^|^01^|^WA^|^3676^|^EBA^|^01^|^55^|^1^|^994^|^002^|^FH^|^524111^|^133^|^A^|^0^|^0^|^^|^0^|^01^|^^|^^|^4^|^Pembinaan Perwakilan Maluku^|^0^|^^|^0^|^^|^0^|^^|^0^|^^|^1^|^KEG^|^44045000^|^44045000^|^^|^0^|^0^|^0^|^^|^0^|^0^|^0^|^0^|^^|^^|^^|^0^|^0^|^^|^^|^^|^0^|^1321350^|^2202250^|^3083150^|^3523600^|^3523600^|^3964050^|^4404500^|^4404500^|^4404500^|^4404500^|^4404500^|^4404500^|^0^|^^|^0^|^^|^^|^1^|^0^|^00^|^^|^^|^^|^^
